# v      Egs     L=4,N=4,U=199.05358527674869
0.0000   290.8116
0.0505   265.8366
0.1010   249.2081
0.1515   233.2810
0.2020   222.0254
0.2525   215.3005
0.3030   195.7393
0.3535   186.8912
0.4040   174.3331
0.4545   168.8808
0.5051   150.8208
0.5556   153.4332
0.6061   142.5898
0.6566   139.2706
0.7071   129.9852
0.7576   116.1934
0.8081   117.9542
0.8586   104.6936
0.9091   99.3916
0.9596   98.7358
1.0101   90.0451
1.0606   84.5727
1.1111   77.1320
1.1616   74.1859
1.2121   66.7176
1.2626   59.9130
1.3131   59.3093
1.3636   56.1657
1.4141   46.3451
1.4646   50.0128
1.5152   40.6711
1.5657   39.3636
1.6162   34.5872
1.6667   38.9469
1.7172   27.1604
1.7677   27.2221
1.8182   22.0064
1.8687   23.5106
1.9192   19.2703
1.9697   17.8938
2.0202   16.8186
2.0707   15.6981
2.1212   12.4382
2.1717   14.3335
2.2222   11.5633
2.2727   7.8555
2.3232   10.6141
2.3737   8.4344
2.4242   7.2212
2.4747   7.2691
2.5253   6.4412
2.5758   6.6003
2.6263   4.0184
2.6768   4.0533
2.7273   3.0768
2.7778   3.5907
2.8283   3.3778
2.8788   4.5590
2.9293   3.1222
2.9798   2.0895
3.0303   1.8156
3.0808   1.5397
3.1313   0.9753
3.1818   1.3613
3.2323   0.6146
3.2828   1.2612
3.3333   1.0810
3.3838   1.0301
3.4343   0.5036
3.4848   0.3665
3.5354   0.3300
3.5859   -0.0503
3.6364   0.3612
3.6869   0.3315
3.7374   0.1080
3.7879   0.2710
3.8384   -0.0406
3.8889   -0.0448
3.9394   -0.1362
3.9899   -0.0768
4.0404   -0.0738
4.0909   0.0257
4.1414   -0.1130
4.1919   -0.0885
4.2424   -0.0449
4.2929   -0.1093
4.3434   0.0192
4.3939   -0.0954
4.4444   0.0219
4.4949   0.0792
4.5455   -0.0849
4.5960   -0.0807
4.6465   -0.0012
4.6970   -0.0558
4.7475   -0.0694
4.7980   -0.0660
4.8485   -0.0627
4.8990   -0.0596
4.9495   -0.0567
5.0000   -0.0539
