# rows: mc_step columns: distance between sites (r=0,1,2,...) // 
# BH Parameters: L=10,N=10,U=9.9763,v=1.62120000000000,MC_steps=100000 (80000 after equilibration) 
0.0004891484628924 0.0002033732557931 0.0002043410670894 0.0002045949015738 0.0002047408059883 0.0003019013078599 0.0002047408059883 0.0002045949015738 0.0002043410670894 0.0002033732557931
0.0006513216851142 0.0002230319200109 0.0002262663936568 0.0002264592071434 0.0002258147089395 0.0003295281465596 0.0002258147089395 0.0002264592071434 0.0002262663936568 0.0002230319200109
0.0008465827632311 0.0002396460404169 0.0002443246289200 0.0002444740170243 0.0002445567481115 0.0003511446977387 0.0002445567481115 0.0002444740170243 0.0002443246289200 0.0002396460404169
0.0010474157484018 0.0002517832885142 0.0002590185535705 0.0002575863253358 0.0002595104884080 0.0003655888366731 0.0002595104884080 0.0002575863253358 0.0002590185535705 0.0002517832885142
0.0012115112463366 0.0002605923996397 0.0002682727803701 0.0002704189897178 0.0002712917243255 0.0003756632734245 0.0002712917243255 0.0002704189897178 0.0002682727803701 0.0002605923996397
0.0013156724516383 0.0002699385068863 0.0002779921435491 0.0002797929770384 0.0002816080376605 0.0003799944604859 0.0002816080376605 0.0002797929770384 0.0002779921435491 0.0002699385068863
0.0013541096705954 0.0002735515856287 0.0002837938534394 0.0002854811202164 0.0002859768106858 0.0003805148880136 0.0002859768106858 0.0002854811202164 0.0002837938534394 0.0002735515856287
0.0014036340335002 0.0002777223253539 0.0002876381667999 0.0002886480382750 0.0002852107291110 0.0003864041407646 0.0002852107291110 0.0002886480382750 0.0002876381667999 0.0002777223253539
0.0013788184509094 0.0002708307749487 0.0002752719686296 0.0002753078027656 0.0002932948082706 0.0003990607662914 0.0002932948082706 0.0002753078027656 0.0002752719686296 0.0002708307749487
0.0013624549283625 0.0002498488908991 0.0002687740221387 0.0002840464153038 0.0003044760014362 0.0004150680289223 0.0003044760014362 0.0002840464153038 0.0002687740221387 0.0002498488908991
0.0014186016990407 0.0002344385055903 0.0002673103715276 0.0002792506578136 0.0002967268591481 0.0004221296967904 0.0002967268591481 0.0002792506578136 0.0002673103715276 0.0002344385055903
